Name-Year-Month,Siembra,Fertilizacion,Cultivos,Limpias,Riegos,Plagas Controlables,Plagas No Controlables,Enfermedades Controlables,Enfermedades No Controlables,Total Cosechado,Total Molido
Huixtla-10-11,0,0,0,0,0,0,0,0,0,0,0
Huixtla-10-12,0,0,0,0,0,0,0,0,0,0,0
Huixtla-11-01,0,0,0,0,0,0,0,0,0,0,0
Huixtla-11-02,0,0,0,0,0,0,0,0,0,0,0
Huixtla-11-03,0,0,0,0,0,0,0,0,0,0,0
Huixtla-11-04,286.5,936.09,2117.48,750,0,36973.53,16039.46,0,0,301931.92,150965.96
Huixtla-11-05,158.8,3130.05,2954.95,1535.9,0,61622.55,30672.5,0,0,486827.86,243413.93
Huixtla-11-06,157.6,1246.3,1246.35,1013.37,0,36973.53,18560.19,0,0,291352.62,145676.31
Huixtla-11-07,0,0,0,0,0,0,0,0,0,0,0
Huixtla-11-08,352.05,1918.78,1449.28,2610.27,0,36973.53,18647.99,0,0,129228.24,64614.12
Huixtla-11-09,367.6,1071.76,39.6,2353.68,0,49298.04,25098.12,0,0,172304.32,86152.16
Huixtla-11-10,844.92,5753.14,2386.92,10016.8,0,74291.04,31172.78,0,0,172304.32,86152.16
Huixtla-11-11,0,286.25,8.75,291.35,0,80755.88,28957.98,0,0,129228.24,64614.12
Huixtla-11-12,0,0,0,0,0,0,0,0,0,0,0
Huixtla-12-01,0,0,0,0,0,43770.52,10119.2,0,0,0,0
Huixtla-12-02,204.65,89.8,0,12.35,0,50148.7,11229.4,0,0,201665,100832.5
Huixtla-12-03,549.5,0,607.65,125.65,0,56350,11490,0,0,361297.8,180648.9
Huixtla-12-04,97,0,334,9,0,14187.5,4145.15,0,0,106770.2,53385.1
Huixtla-12-05,0,0,0,0,0,0,0,0,0,0,0
Huixtla-12-06,0,0,0,0,0,0,0,0,0,0,0
Huixtla-12-07,0,0,0,0,0,0,0,0,0,0,0
Huixtla-12-08,0,0,0,0,0,0,0,0,0,0,0
Huixtla-12-09,0,0,0,0,0,0,0,0,0,0,0
Huixtla-12-10,0,0,0,0,0,0,0,0,0,0,0
Huixtla-12-11,4.55,447.41,89.66,1028.51,0,12854.1,3062.1,0,0,0,0
Huixtla-12-12,0,0,0,0,0,19935.8,3946.9,0,0,0,0
Huixtla-13-01,0,0,0,0,0,108321.85,43245.72,0,0,0,0
Huixtla-13-02,0,0,0,0,0,53186.2,32660.8,0,0,0,0
Huixtla-13-03,151,0,104,57.05,0,53186.2,35358.93,0,0,239893.4,119946.7
Huixtla-13-04,474.25,0,996,322.05,0,55859.05,15529.8,0,0,371503.8,185751.9
Huixtla-13-05,144.2,0,2354.95,1977.4,0,56750,19868.4,0,0,415132.6,207566.3
Huixtla-13-06,60.85,0,1492.9,911,0,56750,22859.35,0,0,408459.8,204229.9
Huixtla-13-07,46.2,0,1695.4,317.89,0,56750,27631,0,0,399807,199903.5
Huixtla-13-08,0,0,1972.85,777.45,0,59535.55,36732.05,0,0,409922.6,204961.3
Huixtla-13-09,0,0,1330.7,4645.25,0,101204.8,54947.7,0,0,564701,282350.5
Huixtla-13-10,16,0,536.75,2858.85,0,46728.25,26540.57,0,0,0,0
Huixtla-13-11,2.6,0,67.75,382.75,0,68115.5,31815.92,0,0,0,0
Huixtla-13-12,354.15,0,1274.2,2011.1,0,117223.5,47595.65,0,0,0,0
Huixtla-14-01,0,0,0,0,0,7587.22,9520.87,0,0,0,0
Huixtla-14-02,0,0,0,0,0,18083.94,27330.18,0,0,0,0
Huixtla-14-03,644.05,0,4,334.35,0,45209.85,68325.45,0,0,417767.04,208883.52
Huixtla-14-04,315.9,0,1184,301.6,0,35635.07,27179.59,0,0,303610.72,149788.86
Huixtla-14-05,82.6,0,1781,954.1,0,53186.2,51844.6,0,0,382503.44,191251.72
Huixtla-14-06,33.9,0,1917,1574.85,0,66482.75,66645.75,0,0,500338.46,250169.23
Huixtla-14-07,3.92,0,1421,804.35,0,53186.2,55524.6,0,0,395050,197525
Huixtla-14-08,14.35,0,2215,1754.45,0,67414.75,71000.65,0,0,397799.6,198899.8
Huixtla-14-09,0,0,754,2915,0,55889.09,64601.75,0,0,310182.32,155091.16
Huixtla-14-10,89.65,0,748.97,936.5,0,2792.84,8714.36,0,0,0,0
Huixtla-14-11,2975.12,0,7271.12,7479.12,0,12188.82,25747.52,0,0,0,0
Huixtla-14-12,0,0,0,0,0,19127.81,24027.58,0,0,0,0
Huixtla-15-01,2,0,0,0,0,54259.58,30046.67,0,0,0,0
Huixtla-15-02,0,0,0,0,0,71325.7,42961.66,0,0,0,0
Huixtla-15-03,207.9,0,64,124.45,0,93359,69036.01,0,0,110721.3,55360.65
Huixtla-15-04,461.76,0,868,356.85,0,36755.74,54975.1,0,0,421802.72,203170.86
Huixtla-15-05,0,0,0,0,0,0,0,0,0,0,0
Huixtla-15-06,0,0,1839,1332,0,36167.88,54660.36,0,0,442306.22,200047.11
Huixtla-15-07,0,0,1336,669,0,36167.88,54660.36,0,0,409137,180251
Huixtla-15-08,149,0,1123,1161,0,27125.91,40995.27,0,0,318145.22,137974.61
Huixtla-15-09,0,0,0,0,0,0,0,0,0,0,0
Huixtla-15-10,61,0,69,1859,0,30022,0,0,0,0,0
Huixtla-15-11,18,0,14,1718,0,49662.76,10048.39,0,0,0,0
Huixtla-15-12,2,0,3461.52,118,0,49018.07,18103.65,0,0,0,0
Huixtla-16-01,158.9,2979.9,1213.88,2139.78,0,132886,56586,0,0,0,0
Huixtla-16-02,0,0,0,0,0,108064,55985,0,0,0,0
Huixtla-16-03,154.15,314.35,256,113.1,0,108064,57688,0,0,380639.34,190271.67
Huixtla-16-04,409.76,291.94,1032,802.47,0,83031.4,56361.49,0,0,424360.62,211233.81
Huixtla-16-05,293.51,0,2160.54,1142.06,0,100330.6,69899.15,0,0,570925.72,284078.36
Huixtla-16-06,86.63,0,1710.22,1467.49,0,90461.25,59935.7,0,0,435932.06,217067.03
Huixtla-16-07,4.63,0,2697.79,1590.47,0,125225,81623.45,0,0,489533.48,244161.24
Huixtla-16-08,17,0,1444.9,744.7,0,112806.1,69135.72,0,0,308777.26,153926.63
Huixtla-16-09,239.94,0,1515.52,3514.82,0,121537.1,67094.16,0,0,0,0
Huixtla-16-10,38.65,10288.06,10.75,626.2,0,89568,31045.77,0,0,0,0
Huixtla-16-11,0,0,0,0,0,79954.24,21884.22,0,0,0,0
Huixtla-16-12,238.35,4469.85,1820.82,3209.67,0,100407,33502.48,0,0,0,0
Huixtla-17-01,9.66,21.26,5.81,26.36,0,155110,74570,0,260,0,0
Huixtla-17-02,20.53,19.31,0,6.25,0,124088,59656,0,208,0,0
Huixtla-17-03,553.89,644.56,361,73.49,0,124088,59656,0,208,453389.12,226463.56
Huixtla-17-04,474.35,1549.92,1756.8,1579.33,0,139786,72703,0,52,558890.56,275681.28
Huixtla-17-05,353.1,1748.03,1966.6,1700.49,0,117672,58261,0,0,431153.12,214457.56
Huixtla-17-06,80.4,1531.94,2083.07,1198.49,0,129805,60466,0,0,425468.64,210585.32
Huixtla-17-07,23.74,1928.83,2714.73,2854.86,0,174543,82891,0,0,558558.42,270656.96
Huixtla-17-08,99.85,2626.03,2159.6,1494.75,0,152199,77890,0,0,77780.58,37499.97
Huixtla-17-09,59.65,2665.95,1210.9,1979.14,0,170893,84426,0,0,0,0
Huixtla-17-10,26.5,732.66,269.71,1391.92,0,124469,58346,0,0,0,0
Huixtla-17-11,17.02,176.85,109.2,318.6,0,101102,46204,0,156,0,0
Huixtla-17-12,11.25,234.8,27.25,483.45,0,123586,59656,0,208,0,0
Huixtla-18-01,0,162.14,0,276.75,0,52221.36,21581.06,0,0,0,0
Huixtla-18-02,0,1.85,0,0,0,54567.36,23030.84,0,0,0,0
Huixtla-18-03,370.59,358.81,0,86.35,71.24,54567.36,25302.26,0,0,235213.32,117514.16
Huixtla-18-04,742.14,1384.24,1587.6,561.78,0,120349.68,57662.44,0,156,548075.8,271910.4
Huixtla-18-05,269.97,2193.98,2550.19,2029.16,0,124088,59656,0,208,453420.44,223787.22
Huixtla-18-06,66.35,1446.95,2882.58,1254.48,0,124113,60374,0,208,438351.52,216588.61
Huixtla-18-07,94.39,3343.14,2975.82,3701.49,0,155774,79490,0,260,294478.51,144515.19
Huixtla-18-08,284.11,3022.52,2243.11,2662.99,0,125479.65,66541.68,0,208,0,0
Huixtla-18-09,106.2,1566.37,982.03,2748.7,0,165840.04,87709.64,0,260,0,0
Huixtla-18-10,34.8,326.95,254.93,337.88,0,50474.84,28581.64,0,52,0,0
Huixtla-18-11,6.45,383.78,727.02,441.62,0,32768.36,15938.56,0,0,0,0
Huixtla-18-12,0,1.13,0,30.09,0,55356.2,24992.2,0,0,0,0
Huixtla-19-01,223.16,221.11,226.71,214.36,0,9522,0,0,0,0,0
Huixtla-19-02,2.75,2.75,0,0,0,9522,0,0,0,0,0
Huixtla-19-03,401.75,281.21,264.83,153.6,0,38716.78,39314.4,0,0,446607,222603.75
Huixtla-19-04,279.96,700.04,1360.77,1015.57,0,50009.59,29845.16,0,0,468801.58,233039.04
Huixtla-19-05,130.37,1836.22,1881.51,2417.4,0,57764.36,26942.08,0,0,465245.4,232021.2
Huixtla-19-06,47.95,1288.81,2084.37,1334.08,0,74718.85,33677.6,0,0,558877.4,278175.9
Huixtla-19-07,6.45,1473.31,2138.93,1172.29,0,62263.05,26942.08,0,0,433495.48,216569.24
Huixtla-19-08,37.95,1728.86,2137.44,1136.55,0,63953.29,26942.08,0,0,398655.9,198087.7
Huixtla-19-09,125.6,3032.45,2407.53,3405.58,0,80111.7,33677.6,0,0,51805.28,24875.49
Huixtla-19-10,13.95,548.88,165.44,1006.33,0,23163.84,6735.52,0,0,0,0
Huixtla-19-11,13.35,842.82,58.77,664.5,0,9522,0,0,0,0,0
Huixtla-19-12,43.29,1058.5,348.96,140.39,0,11902.5,0,0,0,0,0
Huixtla-20-01,0,0,0,0,0,0,0,0,0,0,0
Huixtla-20-02,136.58,208.19,86.43,133.64,0,0,0,0,0,0,0
Huixtla-20-03,541.42,457.32,16.6,174.85,0,0,0,0,0,318153.5,158396.25
Huixtla-20-04,221.21,550.76,1119.7,1561.66,0,27252.21,29485.8,0,0,334084.96,166776.48
Huixtla-20-05,329.61,1727.86,2873.63,2068.09,0,45420.35,49143,0,0,537586.04,267155.02
Huixtla-20-06,62.98,2318.08,2632.83,2748.49,0,36336.28,39314.4,0,0,457679.88,227165.94
Huixtla-20-07,19.75,1798.91,2208,2215.64,0,36336.28,39314.4,0,0,423605.14,211012.87
Huixtla-20-08,110.9,2144.97,2191.08,847.3,0,45420.35,49143,0,0,260003.41,128310.33
Huixtla-20-09,163.61,1883.99,866.46,1440.2,0,36336.28,39314.4,0,0,0,0
Huixtla-20-10,0,1006.38,462.79,665.67,0,9084.07,9828.6,0,0,0,0
Huixtla-20-11,60.19,2362.08,1116.83,2712.06,0,0,0,0,0,0,0
Huixtla-20-12,0,6.2,18.2,0,0,0,0,0,0,0,0
Huixtla-21-01,277,1949.9,261.3,1963.22,0,0,0,0,0,0,0
Huixtla-21-02,86.75,82.8,0,0,0,0,0,0,0,75892.28,37866.14
Huixtla-21-03,564.53,466.86,323.9,292.3,0,0,0,0,0,422300.48,210501.74
Huixtla-21-04,544.9,1119.3,1331.86,524.06,0,0,0,0,0,449778.88,223778.44
Huixtla-21-05,253.43,2403.02,3552.37,4039.31,0,0,0,0,0,570586.5,281672.65
Huixtla-21-06,107.55,1078.64,1736.03,1737.71,0,0,0,0,0,461509.36,230047.18
Huixtla-21-07,119.3,1657.35,1526.78,1352.44,0,0,0,0,0,324441.12,161824.06
Huixtla-21-08,115.25,2645.04,2864.8,1701.12,0,0,0,0,0,307978.34,151204.67
Huixtla-21-09,89.3,2472.53,1407.02,1969.43,0,0,0,0,0,0,0
Huixtla-21-10,1.85,536.97,396.06,474.14,0,0,0,0,0,0,0
Huixtla-21-11,0,0,0,0,0,0,0,0,0,0,0
Huixtla-21-12,0,0,0,0,0,0,0,0,0,0,0
Huixtla-22-01,0,0,0,0,0,0,0,0,0,0,0
Huixtla-22-02,0,0,0,0,0,0,0,0,0,0,0
Huixtla-22-03,0,0,0,0,0,0,0,0,0,0,0
Huixtla-22-04,323.4,1203.6,1822.26,1560.32,0,0,0,0,0,457548.06,227252.03
Huixtla-22-05,123.32,2078.72,3006.81,2070.06,0,0,0,0,0,563533.5,280842.75